TIME,RATE,ERROR,FRACEXP
17661.0,10.989213,3.3149981,1.0
17662.0,9.322007,3.0531962,1.0
17663.0,9.174191,3.0288928,1.0
17664.0,11.857209,3.44343,1.0
17665.0,3.9391782,1.9847363,1.0
17666.0,12.62433,3.5530732,1.0
17667.0,9.341418,3.0563734,1.0
17668.0,18.467777,4.2974153,1.0
17669.0,4.119971,2.029771,1.0
17670.0,2.5602357,1.6000737,1.0
17671.0,13.1456785,3.625697,1.0
17672.0,6.511024,2.5516708,1.0
17673.0,4.1217175,2.0302014,1.0
17674.0,7.8147564,2.7954886,1.0
17675.0,10.8827915,3.2989075,1.0
17676.0,8.293513,2.879846,1.0
17677.0,8.041603,2.835772,1.0
17678.0,16.008821,4.0011024,1.0
17679.0,13.194574,3.6324337,1.0
17680.0,11.379496,3.3733509,1.0
17681.0,12.893265,3.5907192,1.0
17682.0,6.6057043,2.5701566,1.0
17683.0,9.078343,3.0130289,1.0
17684.0,5.229341,2.2867754,1.0
17685.0,6.8617215,2.6194887,1.0
17686.0,12.921101,3.5945933,1.0
17687.0,5.361259,2.3154392,1.0
17688.0,14.807765,3.8480859,1.0
17689.0,13.433448,3.6651669,1.0
17690.0,10.518959,3.2432945,1.0
17691.0,9.166877,3.0276852,1.0
17692.0,5.1027255,2.2589214,1.0
17693.0,14.336401,3.786344,1.0
17694.0,9.107602,3.0178804,1.0
17695.0,11.66171,3.4149246,1.0
17696.0,12.032424,3.4687784,1.0
17697.0,6.342462,2.5184245,1.0
17698.0,5.3098874,2.3043194,1.0
17699.0,7.974915,2.8239892,1.0
17700.0,5.3581285,2.314763,1.0
17701.0,4.0972443,2.0241652,1.0
17702.0,7.939996,2.8177998,1.0
17703.0,6.6405,2.5769167,1.0
17704.0,6.4308844,2.535919,1.0
17705.0,7.5186644,2.7420182,1.0
17706.0,3.8837767,1.97073,1.0
17707.0,8.959228,2.993197,1.0
17708.0,10.746418,3.278173,1.0
17709.0,12.082922,3.4760497,1.0
17710.0,5.398658,2.323501,1.0
17711.0,7.6286063,2.7619932,1.0
17712.0,8.996484,2.999414,1.0
17713.0,3.8531952,1.9629557,1.0
17714.0,9.174085,3.028875,1.0
17715.0,6.339904,2.5179167,1.0
17716.0,18.44695,4.2949915,1.0
17717.0,9.263384,3.0435808,1.0
17718.0,11.69608,3.4199533,1.0
17719.0,7.797883,2.792469,1.0
17720.0,7.8881717,2.808589,1.0
17721.0,9.173555,3.0287879,1.0
17722.0,7.700258,2.7749338,1.0
17723.0,6.4625993,2.5421643,1.0
17724.0,14.208019,3.7693527,1.0
17725.0,1.366265,1.1688734,1.0
17726.0,9.418271,3.0689201,1.0
17727.0,7.7852435,2.790205,1.0
17728.0,8.109774,2.8477664,1.0
17729.0,11.916291,3.4519982,1.0
17730.0,3.8971467,1.9741192,1.0
17731.0,3.855027,1.9634223,1.0
17732.0,10.447996,3.232336,1.0
17733.0,9.2278595,3.0377393,1.0
17734.0,14.392319,3.793721,1.0
17735.0,18.142414,4.2593913,1.0
17736.0,9.43147,3.0710697,1.0
17737.0,5.480121,2.3409657,1.0
17738.0,8.147564,2.8543937,1.0
17739.0,7.895028,2.8098092,1.0
17740.0,7.9068985,2.811921,1.0
17741.0,11.863306,3.444315,1.0
17742.0,7.756053,2.784969,1.0
17743.0,6.709682,2.5903053,1.0
17744.0,9.168513,3.0279553,1.0
17745.0,6.4516516,2.5400102,1.0
17746.0,3.9764771,1.9941106,1.0
17747.0,6.395187,2.5288706,1.0
17748.0,6.49454,2.5484388,1.0
17749.0,11.885302,3.4475067,1.0
17750.0,15.757551,3.9695783,1.0
17751.0,7.8087974,2.7944226,1.0
17752.0,7.922989,2.8147805,1.0
17753.0,14.31742,3.7838366,1.0
17754.0,9.039065,3.0065038,1.0
17755.0,8.058599,2.8387673,1.0
17756.0,10.553027,3.2485423,1.0
17757.0,14.4355345,3.7994125,1.0
17758.0,13.968638,3.7374642,1.0
17759.0,7.703088,2.7754438,1.0
17760.0,9.22456,3.037196,1.0
17761.0,9.027794,3.0046287,1.0
17762.0,11.962686,3.4587116,1.0
17763.0,6.3904123,2.5279264,1.0
17764.0,2.7901866,1.6703851,1.0
17765.0,5.0850863,2.2550137,1.0
17766.0,6.5129137,2.552041,1.0
17767.0,10.167536,3.1886573,1.0
17768.0,9.481663,3.0792308,1.0
17769.0,5.39205,2.3220787,1.0
17770.0,8.131213,2.8515282,1.0
17771.0,2.7595203,1.6611804,1.0
17772.0,9.269966,3.044662,1.0
17773.0,6.6166096,2.572277,1.0
17774.0,5.237857,2.2886364,1.0
17775.0,8.940482,2.990064,1.0
17776.0,14.057004,3.749267,1.0
17777.0,7.743107,2.7826438,1.0
17778.0,10.382751,3.2222278,1.0
17779.0,3.7756898,1.9431134,1.0
17780.0,5.5428915,2.3543346,1.0
17781.0,8.269349,2.8756475,1.0
17782.0,3.932982,1.9831747,1.0
17783.0,6.5688314,2.5629733,1.0
17784.0,6.589363,2.5669756,1.0
17785.0,6.3926296,2.528365,1.0
17786.0,3.8925653,1.9729584,1.0
17787.0,8.051341,2.8374884,1.0
17788.0,6.509762,2.5514235,1.0
17789.0,10.457989,3.2338815,1.0
17790.0,5.1557407,2.2706256,1.0
17791.0,8.943264,2.990529,1.0
17792.0,13.065517,3.6146255,1.0
17793.0,13.007141,3.6065414,1.0
17794.0,5.0170774,2.2398834,1.0
17795.0,8.921348,2.9868624,1.0
17796.0,5.57264,2.3606439,1.0
17797.0,3.8393285,1.9594204,1.0
17798.0,10.376443,3.2212486,1.0
17799.0,10.341553,3.2158284,1.0
17800.0,11.599668,3.4058285,1.0
17801.0,7.7063513,2.7760315,1.0
17802.0,8.915323,2.985854,1.0
17803.0,11.4171095,3.3789213,1.0
17804.0,7.6502886,2.7659154,1.0
17805.0,9.187356,3.0310652,1.0
17806.0,5.3207173,2.306668,1.0
17807.0,6.492162,2.5479722,1.0
17808.0,6.373556,2.5245903,1.0
17809.0,7.6403737,2.7641225,1.0
17810.0,3.9538476,1.9884285,1.0
17811.0,5.062861,2.25008,1.0
17812.0,11.41933,3.3792498,1.0
17813.0,8.848149,2.9745839,1.0
17814.0,7.6512084,2.7660818,1.0
17815.0,6.474208,2.5444465,1.0
17816.0,6.3102655,2.5120242,1.0
17817.0,5.216113,2.2838812,1.0
17818.0,7.9333234,2.8166156,1.0
17819.0,9.057481,3.0095649,1.0
17820.0,11.723288,3.4239287,1.0
17821.0,6.279588,2.5059106,1.0
17822.0,12.837814,3.5829897,1.0
17823.0,10.323569,3.213031,1.0
17824.0,2.6802597,1.6371499,1.0
17825.0,11.849235,3.4422717,1.0
17826.0,2.6967747,1.6421859,1.0
17827.0,6.3959146,2.5290146,1.0
17828.0,12.859291,3.5859854,1.0
17829.0,6.48318,2.5462089,1.0
17830.0,6.5940657,2.5678914,1.0
17831.0,7.730238,2.7803307,1.0
17832.0,8.89626,2.9826598,1.0
17833.0,10.697414,3.2706902,1.0
17834.0,10.502976,3.2408297,1.0
17835.0,5.3087,2.3040617,1.0
17836.0,7.7214313,2.7787464,1.0
17837.0,11.549108,3.3983977,1.0
17838.0,12.551272,3.5427775,1.0
17839.0,5.0216317,2.2408998,1.0
17840.0,9.086336,3.014355,1.0
17841.0,7.436565,2.7270067,1.0
17842.0,6.5378594,2.5569239,1.0
17843.0,11.361288,3.370651,1.0
17844.0,11.611051,3.407499,1.0
17845.0,5.142459,2.267699,1.0
17846.0,4.0863185,2.0214643,1.0
17847.0,7.6887636,2.772862,1.0
17848.0,7.9410233,2.8179822,1.0
17849.0,9.133913,3.0222363,1.0
17850.0,11.609359,3.407251,1.0
17851.0,7.700731,2.7750192,1.0
17852.0,13.020863,3.6084433,1.0
17853.0,5.3032465,2.302878,1.0
17854.0,6.5716686,2.5635266,1.0
17855.0,14.292651,3.7805624,1.0
17856.0,6.7525682,2.5985703,1.0
17857.0,10.083209,3.175407,1.0
17858.0,6.2933564,2.5086563,1.0
17859.0,7.4677424,2.732717,1.0
17860.0,3.9309394,1.9826597,1.0
17861.0,11.683636,3.4181333,1.0
17862.0,10.544577,3.2472415,1.0
17863.0,6.4058247,2.530973,1.0
17864.0,10.248886,3.2013881,1.0
17865.0,8.813867,2.9688158,1.0
17866.0,11.380284,3.3734677,1.0
17867.0,1.2838792,1.1330839,1.0
17868.0,15.517012,3.939164,1.0
17869.0,9.176546,3.0292814,1.0
17870.0,4.059481,2.0148153,1.0
17871.0,6.3301907,2.515987,1.0
17872.0,8.939282,2.9898634,1.0
17873.0,15.507302,3.9379313,1.0
17874.0,10.474254,3.2363951,1.0
17875.0,7.5821786,2.7535756,1.0
17876.0,7.4774404,2.7344909,1.0
17877.0,5.117167,2.2621157,1.0
17878.0,11.329956,3.366,1.0
17879.0,13.118436,3.6219382,1.0
17880.0,6.2722044,2.504437,1.0
17881.0,6.5627623,2.5617888,1.0
17882.0,10.273894,3.2052915,1.0
17883.0,14.142168,3.7606075,1.0
17884.0,6.577376,2.5646396,1.0
17885.0,11.742063,3.4266694,1.0
17886.0,11.72272,3.4238458,1.0
17887.0,5.1875863,2.2776272,1.0
17888.0,6.5903635,2.5671704,1.0
17889.0,6.425907,2.5349374,1.0
17890.0,9.151216,3.0250976,1.0
17891.0,7.714246,2.7774532,1.0
17892.0,14.051311,3.7485077,1.0
17893.0,14.080994,3.752465,1.0
17894.0,11.383604,3.3739598,1.0
17895.0,5.1241755,2.2636642,1.0
17896.0,4.9346833,2.2214148,1.0
17897.0,9.113601,3.0188742,1.0
17898.0,6.305967,2.5111685,1.0
17899.0,11.683551,3.4181209,1.0
17900.0,5.404797,2.324822,1.0
17901.0,14.124035,3.7581956,1.0
17902.0,11.694087,3.4196618,1.0
17903.0,1.2207721,1.1048856,1.0
17904.0,7.7913575,2.7913003,1.0
17905.0,10.313561,3.2114735,1.0
17906.0,9.205668,3.0340846,1.0
17907.0,6.518578,2.5531507,1.0
17908.0,7.778799,2.7890499,1.0
17909.0,2.5364976,1.5926386,1.0
17910.0,5.1110864,2.2607713,1.0
17911.0,12.896687,3.5911956,1.0
17912.0,6.3543587,2.5207853,1.0
17913.0,9.228739,3.037884,1.0
17914.0,6.4506598,2.539815,1.0
17915.0,6.4038157,2.5305762,1.0
17916.0,10.307197,3.2104824,1.0
17917.0,19.187689,4.3803754,1.0
17918.0,13.9722805,3.7379513,1.0
17919.0,9.115929,3.0192597,1.0
17920.0,2.5974717,1.6116674,1.0
17921.0,10.41629,3.2274277,1.0
17922.0,11.686089,3.418492,1.0
17923.0,14.1110115,3.7564626,1.0
17924.0,3.9895804,1.9973934,1.0
17925.0,6.277117,2.5054176,1.0
17926.0,8.995827,2.9993043,1.0
17927.0,8.769245,2.961291,1.0
17928.0,7.9680724,2.8227775,1.0
17929.0,11.123157,3.3351398,1.0
17930.0,13.992287,3.7406266,1.0
17931.0,11.609703,3.4073014,1.0
17932.0,3.8704743,1.9673522,1.0
17933.0,4.972186,2.22984,1.0
17934.0,7.655724,2.766898,1.0
17935.0,7.7966022,2.7922397,1.0
17936.0,10.132852,3.183214,1.0
17937.0,11.603734,3.4064255,1.0
17938.0,5.479877,2.3409138,1.0
17939.0,8.827269,2.971072,1.0
17940.0,8.951252,2.9918642,1.0
17941.0,6.467468,2.5431216,1.0
17942.0,10.254473,3.2022605,1.0
17943.0,11.50833,3.392393,1.0
17944.0,10.254393,3.202248,1.0
17945.0,3.882437,1.9703901,1.0
17946.0,8.842166,2.973578,1.0
17947.0,6.302696,2.5105171,1.0
17948.0,7.650739,2.765997,1.0
17949.0,8.89017,2.981639,1.0
17950.0,11.338026,3.3671985,1.0
17951.0,7.835455,2.7991884,1.0
17952.0,6.244979,2.4989955,1.0
17953.0,11.457157,3.3848422,1.0
17954.0,13.97664,3.7385345,1.0
17955.0,9.189083,3.0313501,1.0
17956.0,5.1065636,2.2597706,1.0
17957.0,7.7787037,2.7890327,1.0
17958.0,8.983897,2.997315,1.0
17959.0,5.098797,2.2580516,1.0
17960.0,5.2798605,2.2977948,1.0
17961.0,10.16161,3.187728,1.0
17962.0,10.02878,3.1668248,1.0
17963.0,8.944429,2.9907238,1.0
17964.0,13.190243,3.6318374,1.0
17965.0,11.369227,3.3718286,1.0
17966.0,5.2591677,2.2932875,1.0
17967.0,10.143605,3.1849027,1.0
17968.0,5.2083564,2.2821825,1.0
17969.0,10.117048,3.1807308,1.0
17970.0,5.0990624,2.2581103,1.0
17971.0,11.281763,3.3588336,1.0
17972.0,15.559634,3.9445703,1.0
17973.0,2.4476843,1.5645077,1.0
17974.0,15.326468,3.9149034,1.0
17975.0,8.76941,2.961319,1.0
17976.0,6.28026,2.5060446,1.0
17977.0,12.824447,3.5811236,1.0
17978.0,7.917035,2.8137226,1.0
17979.0,15.5431,3.942474,1.0
17980.0,2.6835918,1.6381673,1.0
17981.0,8.795961,2.9657986,1.0
17982.0,7.5633645,2.750157,1.0
17983.0,6.286194,2.5072284,1.0
17984.0,10.436599,3.2305725,1.0
17985.0,6.4057093,2.5309503,1.0
17986.0,10.34145,3.2158124,1.0
17987.0,6.514991,2.552448,1.0
17988.0,11.5336895,3.3961287,1.0
17989.0,6.2097197,2.491931,1.0
17990.0,5.02894,2.2425299,1.0
17991.0,12.693592,3.5628068,1.0
17992.0,6.452702,2.540217,1.0
17993.0,15.2361145,3.9033465,1.0
17994.0,6.3988805,2.5296009,1.0
17995.0,10.074005,3.1739573,1.0
17996.0,5.187724,2.2776575,1.0
17997.0,20.878098,4.569256,1.0
17998.0,7.586895,2.754432,1.0
17999.0,14.1422,3.7606118,1.0
18000.0,10.059591,3.171686,1.0
18001.0,4.999567,2.2359712,1.0
18002.0,6.4615717,2.5419621,1.0
18003.0,11.219923,3.3496153,1.0
18004.0,7.8621616,2.8039546,1.0
18005.0,11.541432,3.3972683,1.0
18006.0,13.952951,3.735365,1.0
18007.0,9.001907,3.0003178,1.0
18008.0,6.5469255,2.558696,1.0
18009.0,12.317317,3.5096035,1.0
18010.0,6.518444,2.5531244,1.0
18011.0,6.432561,2.5362494,1.0
18012.0,6.2808223,2.506157,1.0
18013.0,1.2273059,1.1078384,1.0
18014.0,8.9246235,2.9874108,1.0
18015.0,9.97931,3.1590047,1.0
18016.0,7.6106353,2.758738,1.0
18017.0,12.53719,3.5407896,1.0
18018.0,6.4585557,2.541369,1.0
18019.0,6.2338176,2.4967613,1.0
18020.0,10.1741085,3.1896877,1.0
18021.0,8.735539,2.9555945,1.0
18022.0,8.8891,2.9814594,1.0
18023.0,2.608552,1.6151012,1.0
18024.0,12.761976,3.5723908,1.0
18025.0,3.7934458,1.947677,1.0
18026.0,2.5979967,1.6118302,1.0
18027.0,7.492912,2.7373183,1.0
18028.0,10.092856,3.1769257,1.0
18029.0,16.601452,4.074488,1.0
18030.0,7.6777315,2.7708719,1.0
18031.0,7.4026833,2.7207873,1.0
18032.0,3.8733752,1.9680892,1.0
18033.0,7.790269,2.7911053,1.0
18034.0,4.8626223,2.2051353,1.0
18035.0,8.758522,2.95948,1.0
18036.0,12.502853,3.5359373,1.0
18037.0,8.989868,2.9983108,1.0
18038.0,8.824362,2.9705827,1.0
18039.0,11.388349,3.3746626,1.0
18040.0,1.3178395,1.1479719,1.0
18041.0,8.669158,2.9443433,1.0
18042.0,7.4333305,2.7264135,1.0
18043.0,11.476412,3.3876853,1.0
18044.0,8.611362,2.9345124,1.0
18045.0,9.979259,3.1589963,1.0
18046.0,11.544486,3.3977177,1.0
18047.0,8.777493,2.9626834,1.0
18048.0,7.4086637,2.7218862,1.0
18049.0,7.740386,2.782155,1.0
18050.0,11.548551,3.398316,1.0
18051.0,7.654912,2.766751,1.0
18052.0,4.9023986,2.2141361,1.0
18053.0,11.125715,3.3355231,1.0
18054.0,5.07142,2.2519815,1.0
18055.0,7.763209,2.7862535,1.0
18056.0,1.2155913,1.1025386,1.0
18057.0,13.843079,3.7206287,1.0
18058.0,7.786623,2.790452,1.0
18059.0,6.4838853,2.5463474,1.0
18060.0,9.05004,3.0083284,1.0
18061.0,15.288732,3.9100807,1.0
18062.0,6.231651,2.4963274,1.0
18063.0,6.2279463,2.4955854,1.0
18064.0,14.801909,3.847325,1.0
18065.0,11.2934065,3.3605664,1.0
18066.0,7.49348,2.7374222,1.0
18067.0,8.827922,2.9711819,1.0
18068.0,7.561464,2.7498116,1.0
18069.0,10.2365675,3.1994636,1.0
18070.0,12.761821,3.572369,1.0
18071.0,4.895939,2.2126768,1.0
18072.0,11.222327,3.3499742,1.0
18073.0,6.46592,2.5428174,1.0
18074.0,6.368316,2.5235522,1.0
18075.0,5.173518,2.2745368,1.0
18076.0,9.041095,3.0068414,1.0
18077.0,4.919028,2.217888,1.0
18078.0,10.053791,3.1707714,1.0
18079.0,7.4780145,2.7345958,1.0
18080.0,4.9868855,2.2331336,1.0
18081.0,6.196171,2.4892108,1.0
18082.0,5.2453628,2.2902758,1.0
18083.0,10.090638,3.1765764,1.0
18084.0,6.3309064,2.5161293,1.0
18085.0,10.208331,3.1950479,1.0
18086.0,18.719448,4.3265977,1.0
18087.0,8.708197,2.9509654,1.0
18088.0,5.127582,2.2644165,1.0
18089.0,12.49925,3.5354278,1.0
18090.0,8.858113,2.9762583,1.0
18091.0,8.653241,2.9416392,1.0
18092.0,11.47114,3.386907,1.0
18093.0,8.577392,2.9287183,1.0
18094.0,7.65574,2.7669008,1.0
18095.0,15.202736,3.8990686,1.0
18096.0,3.6983783,1.9231168,1.0
18097.0,6.3114834,2.5122666,1.0
18098.0,7.4741187,2.7338834,1.0
18099.0,8.846777,2.9743533,1.0
18100.0,13.824235,3.7180955,1.0
18101.0,8.863789,2.9772115,1.0
18102.0,11.188241,3.3448827,1.0
18103.0,10.182089,3.1909385,1.0
18104.0,5.0727854,2.2522845,1.0
18105.0,7.6704364,2.7695553,1.0
18106.0,13.850854,3.7216735,1.0
18107.0,5.018733,2.240253,1.0
18108.0,11.459916,3.3852499,1.0
18109.0,8.737064,2.9558525,1.0
18110.0,8.835741,2.9724975,1.0
18111.0,11.149369,3.3390672,1.0
18112.0,7.5087724,2.7402139,1.0
18113.0,7.4501233,2.7294915,1.0
18114.0,6.39174,2.528189,1.0
18115.0,6.2590966,2.5018187,1.0
18116.0,7.5813007,2.7534163,1.0
18117.0,6.379476,2.5257626,1.0
18118.0,12.7912655,3.5764878,1.0
18119.0,7.5471606,2.7472095,1.0
18120.0,8.648163,2.9407759,1.0
18121.0,8.712155,2.951636,1.0
18122.0,11.560553,3.4000812,1.0
18123.0,4.961239,2.2273839,1.0
18124.0,7.5466166,2.7471106,1.0
18125.0,9.97099,3.1576874,1.0
18126.0,2.653814,1.6290531,1.0
18127.0,11.270618,3.3571742,1.0
18128.0,11.208628,3.3479288,1.0
18129.0,4.8174214,2.1948626,1.0
18130.0,7.583129,2.7537482,1.0
18131.0,12.716631,3.5660386,1.0
18132.0,13.674287,3.697876,1.0
18133.0,7.33073,2.7075322,1.0
18134.0,6.110631,2.4719691,1.0
18135.0,7.5463176,2.7470562,1.0
18136.0,11.362518,3.3708334,1.0
18137.0,3.6633685,1.9139928,1.0
18138.0,7.6045876,2.7576416,1.0
18139.0,7.4697485,2.733084,1.0
18140.0,14.086266,3.7531674,1.0
18141.0,8.969841,2.9949694,1.0
18142.0,6.2903805,2.508063,1.0
18143.0,6.214344,2.4928586,1.0
18144.0,10.008986,3.1636982,1.0
18145.0,9.941741,3.1530526,1.0
18146.0,7.3852615,2.7175837,1.0
18147.0,7.345384,2.710237,1.0
18148.0,4.9950614,2.2349634,1.0
18149.0,7.3879547,2.7180793,1.0
18150.0,13.711706,3.7029321,1.0
18151.0,13.900871,3.728387,1.0
18152.0,9.810322,3.1321433,1.0
18153.0,7.350242,2.711133,1.0
18154.0,11.325516,3.3653405,1.0
18155.0,7.6082525,2.758306,1.0
18156.0,13.570344,3.6837947,1.0
18157.0,3.794652,1.9479866,1.0
18158.0,8.719871,2.9529426,1.0
18159.0,4.902252,2.214103,1.0
18160.0,12.487681,3.5337913,1.0
18161.0,11.2571125,3.3551621,1.0
18162.0,12.331088,3.511565,1.0
18163.0,6.0215845,2.4538918,1.0
18164.0,1.2100955,1.1000434,1.0
18165.0,6.1102114,2.4718843,1.0
18166.0,5.0845056,2.2548847,1.0
18167.0,6.163534,2.4826467,1.0
18168.0,7.5051804,2.7395585,1.0
18169.0,8.556659,2.9251766,1.0
18170.0,16.17059,4.021267,1.0
18171.0,12.487665,3.5337892,1.0
18172.0,10.004666,3.1630154,1.0
18173.0,4.794558,2.189648,1.0
18174.0,12.451249,3.5286326,1.0
18175.0,3.6154945,1.9014454,1.0
18176.0,7.5814953,2.7534516,1.0
18177.0,8.971467,2.9952407,1.0
18178.0,7.3357997,2.7084682,1.0
18179.0,7.356124,2.7122176,1.0
18180.0,9.884095,3.143898,1.0
18181.0,7.6328135,2.7627547,1.0
18182.0,8.732258,2.9550395,1.0
18183.0,7.4794693,2.7348619,1.0
18184.0,8.724902,2.9537945,1.0
18185.0,4.870955,2.207024,1.0
18186.0,3.727468,1.9306651,1.0
18187.0,7.2873983,2.6995182,1.0
18188.0,7.268133,2.6959476,1.0
18189.0,11.082907,3.3291,1.0
18190.0,12.11587,3.4807858,1.0
18191.0,8.605448,2.9335043,1.0
18192.0,11.118855,3.3344948,1.0
18193.0,3.7375066,1.9332632,1.0
18194.0,7.465895,2.732379,1.0
18195.0,13.688455,3.6997912,1.0
18196.0,2.4798496,1.5747538,1.0
18197.0,9.967275,3.157099,1.0
18198.0,10.064955,3.1725314,1.0
18199.0,8.845305,2.9741058,1.0
18200.0,13.536349,3.6791778,1.0
18201.0,12.352153,3.5145628,1.0
18202.0,6.1207685,2.4740188,1.0
18203.0,6.097457,2.469303,1.0
18204.0,4.981901,2.2320173,1.0
18205.0,14.802603,3.847415,1.0
18206.0,12.409595,3.5227253,1.0
18207.0,7.493844,2.7374887,1.0
18208.0,4.9336567,2.2211835,1.0
18209.0,14.904848,3.8606799,1.0
18210.0,5.0602098,2.249491,1.0
18211.0,2.4368773,1.56105,1.0
18212.0,4.9196315,2.2180243,1.0
18213.0,3.7524292,1.9371188,1.0
18214.0,6.0472455,2.4591148,1.0
18215.0,9.902158,3.1467695,1.0
18216.0,9.88835,3.1445746,1.0
18217.0,8.648419,2.9408195,1.0
18218.0,7.353975,2.7118213,1.0
18219.0,9.951915,3.1546655,1.0
18220.0,3.8040297,1.9503922,1.0
18221.0,9.867884,3.1413188,1.0
18222.0,9.669234,3.1095393,1.0
18223.0,4.851598,2.2026343,1.0
18224.0,9.857837,3.1397192,1.0
18225.0,12.326488,3.5109098,1.0
18226.0,4.9083896,2.2154887,1.0
18227.0,10.018711,3.1652348,1.0
18228.0,11.103249,3.3321538,1.0
18229.0,11.140017,3.3376663,1.0
18230.0,11.193134,3.3456142,1.0
18231.0,9.778472,3.127055,1.0
18232.0,4.9113107,2.2161477,1.0
18233.0,12.473418,3.5317726,1.0
18234.0,13.760797,3.7095547,1.0
18235.0,8.526944,2.920093,1.0
18236.0,10.945725,3.3084326,1.0
18237.0,12.299803,3.5071075,1.0
18238.0,5.09187,2.2565172,1.0
18239.0,11.141838,3.3379393,1.0
18240.0,8.534908,2.9214566,1.0
18241.0,13.300821,3.6470292,1.0
18242.0,10.985646,3.3144603,1.0
18243.0,4.9596343,2.2270236,1.0
18244.0,8.547694,2.923644,1.0
18245.0,8.799062,2.9663212,1.0
18246.0,7.379715,2.716563,1.0
18247.0,10.997026,3.3161764,1.0
18248.0,12.294635,3.5063705,1.0
18249.0,6.069235,2.4635818,1.0
18250.0,7.2529173,2.693124,1.0
18251.0,7.367066,2.7142339,1.0
18252.0,2.4932013,1.5789874,1.0
18253.0,3.744609,1.9350992,1.0
18254.0,9.9924755,3.1610878,1.0
18255.0,11.250116,3.3541193,1.0
18256.0,5.9939475,2.4482539,1.0
18257.0,8.584437,2.9299212,1.0
18258.0,4.897487,2.2130268,1.0
18259.0,7.36846,2.714491,1.0
18260.0,3.8645198,1.9658382,1.0
18261.0,4.9511065,2.2251081,1.0
18262.0,9.872346,3.142029,1.0
18263.0,4.8940744,2.2122555,1.0
18264.0,9.765933,3.1250494,1.0
18265.0,7.490936,2.7369573,1.0
18266.0,7.3356667,2.7084436,1.0
18267.0,4.862093,2.2050154,1.0
18268.0,6.0579233,2.4612849,1.0
18269.0,0.0,0.0,1.0
18270.0,8.607357,2.9338298,1.0
18271.0,8.527866,2.9202511,1.0
18272.0,7.296039,2.7011182,1.0
18273.0,4.9424267,2.223157,1.0
18274.0,6.0809684,2.465962,1.0
18275.0,2.4805202,1.5749668,1.0
18276.0,9.939936,3.1527665,1.0
18277.0,8.800285,2.9665275,1.0
18278.0,11.106621,3.3326597,1.0
18279.0,1.2293345,1.1087536,1.0
18280.0,7.208187,2.6848068,1.0
18281.0,9.935153,3.1520078,1.0
18282.0,8.685518,2.9471204,1.0
18283.0,6.1234717,2.474565,1.0
18284.0,11.037609,3.3222897,1.0
18285.0,8.825847,2.9708326,1.0
18286.0,5.976804,2.4447503,1.0
18287.0,4.892597,2.2119217,1.0
18288.0,6.228865,2.4957695,1.0
18289.0,1.1897894,1.0907747,1.0
18290.0,12.141779,3.4845057,1.0
18291.0,4.784596,2.187372,1.0
18292.0,6.153876,2.4807007,1.0
18293.0,9.551741,3.090589,1.0
18294.0,6.096753,2.4691603,1.0
18295.0,6.0584908,2.4614003,1.0
18296.0,11.065821,3.3265328,1.0
18297.0,6.064531,2.462627,1.0
18298.0,2.3606894,1.5364535,1.0
18299.0,9.55968,3.0918732,1.0
18300.0,4.9299707,2.2203538,1.0
18301.0,8.534343,2.9213598,1.0
18302.0,7.3244486,2.7063718,1.0
18303.0,5.950822,2.4394307,1.0
18304.0,10.720575,3.274229,1.0
18305.0,4.943719,2.2234476,1.0
18306.0,10.965432,3.3114095,1.0
18307.0,8.537892,2.9219673,1.0
18308.0,9.937325,3.1523523,1.0
18309.0,11.042161,3.3229747,1.0
18310.0,7.381489,2.7168896,1.0
18311.0,4.8210616,2.1956916,1.0
18312.0,3.7157745,1.9276345,1.0
18313.0,3.6150157,1.9013195,1.0
18314.0,7.3316574,2.7077034,1.0
18315.0,3.7003844,1.9236383,1.0
18316.0,5.99134,2.4477215,1.0
18317.0,7.2182155,2.6866736,1.0
18318.0,6.11199,2.472244,1.0
18319.0,6.071519,2.4640453,1.0
18320.0,10.861112,3.29562,1.0
18321.0,4.8434052,2.2007737,1.0
18322.0,9.801152,3.1306791,1.0
18323.0,6.0638876,2.4624963,1.0
18324.0,2.4090264,1.5521039,1.0
18325.0,10.90789,3.3027096,1.0
18326.0,8.576835,2.9286234,1.0
18327.0,6.1735916,2.4846714,1.0
18328.0,9.851743,3.1387486,1.0
18329.0,6.201896,2.4903607,1.0
18330.0,6.224213,2.4948373,1.0
18331.0,4.792339,2.189141,1.0
18332.0,11.101375,3.3318725,1.0
18333.0,6.101981,2.470219,1.0
18334.0,6.135688,2.477032,1.0
18335.0,7.1580496,2.6754532,1.0
18336.0,7.3293858,2.7072837,1.0
18337.0,7.3124647,2.7041569,1.0
18338.0,8.596424,2.9319658,1.0
18339.0,11.044512,3.3233285,1.0
18340.0,7.251582,2.692876,1.0
18341.0,7.3612485,2.7131622,1.0
18342.0,7.402859,2.7208195,1.0
18343.0,8.47704,2.9115357,1.0
18344.0,3.7267063,1.9304678,1.0
18345.0,7.3128166,2.704222,1.0
18346.0,4.926706,2.2196183,1.0
18347.0,7.304444,2.7026734,1.0
18348.0,12.200943,3.4929848,1.0
18349.0,3.6544714,1.9116672,1.0
18350.0,9.62362,3.102196,1.0
18351.0,7.320846,2.7057061,1.0
18352.0,6.089568,2.467705,1.0
18353.0,10.987455,3.314733,1.0
18354.0,8.467457,2.9098895,1.0
18355.0,10.75644,3.2797012,1.0
